	WT_R1	WT_R2	mutant_R1	mutant_R2
WBGene00020069	0.738600746608973	1.49111537241358	1.39419894809469	2.55220104239589
WBGene00172354	0	0	0	0
WBGene00166361	0	0	0	0
WBGene00168272	0	0	0	0
WBGene00169907	0	0	0	0
WBGene00170652	0	0	0	0
WBGene00173777	0	0	0	0
WBGene00166502	0	0	0	0
WBGene00171126	0	0	0	0
WBGene00167090	0	0	0	0
WBGene00168577	0	0	0	0
WBGene00168625	0	0	0	0
WBGene00168545	0	0	0	0
WBGene00172611	0	0	0	0
WBGene00198076	0	0	0	0
WBGene00172770	0	0	0	0
WBGene00168343	0	0	0	0
WBGene00023331	38.4072388236666	39.5145573689599	72.4983453009237	61.2528250175013
WBGene00168560	0	0	0	0
WBGene00169759	0	0	0	0
WBGene00005911	0	0	0	0
WBGene00173039	0	0	1.39419894809469	0
WBGene00170078	0	0	0	0
WBGene00005910	0	0	0	0
WBGene00197128	0	0	0	0
WBGene00167899	0	0	0	0
WBGene00006608	46.5318470363653	46.9701342310278	16.7303873771362	20.4176083391671
WBGene00198985	0	0	0	0
WBGene00020234	263.680466539403	265.418536289617	280.233988567032	306.264125087507
WBGene00020235	41.3616418101025	41.0056727413735	23.7013821176097	35.7308145935425
WBGene00168737	0	0	0	0
WBGene00020685	0	0	0	0
WBGene00020686	2.95440298643589	5.21890380344753	2.78839789618937	6.38050260598972
WBGene00020684	395.89000018241	358.613247065466	485.181233936951	496.403102746001
WBGene00195050	11.0790111991346	8.20113454827469	2.78839789618937	11.4849046907815
WBGene00004458	960.919571338274	893.178108075735	849.067159389664	1011.94771330997
WBGene00196846	0	0	0	0
WBGene00020683	146.981548575186	163.277133279287	164.515475875173	136.54275576818
WBGene00020682	64.9968657015897	84.9935762275741	76.6809421452077	72.7377297082829
WBGene00020687	132.209533643006	143.147075751704	122.689507432332	146.751559937764
WBGene00195051	0	0	0	0
WBGene00201498	0	0	0	0
WBGene00020681	0	0.74555768620679	0	0
WBGene00020680	0	0	0	0
WBGene00197551	0	0	0	0
WBGene00020688	1.47720149321795	0.74555768620679	0	0
WBGene00174512	0	0	0	0
WBGene00166754	0	0	0	0
WBGene00171034	2.21580223982692	2.23667305862037	2.78839789618937	1.27610052119794
WBGene00020689	0.738600746608973	0.74555768620679	1.39419894809469	0
WBGene00170267	0	0	0	0
WBGene00167780	0	0	0	0
WBGene00174676	0	0	0	0
WBGene00167058	0	0	0	0
WBGene00167661	0	0	0	0
WBGene00165077	0	0	0	0
WBGene00168610	0	0	0	0
WBGene00169126	0	0	0	0
WBGene00167207	0	0	0	0
WBGene00198532	0	0	0	0
WBGene00202008	0.738600746608973	0	0	0
WBGene00171978	0	0	0	0
WBGene00174793	0	0	0	0
WBGene00173468	0	0.74555768620679	0	0
WBGene00198994	0	0	0	0
WBGene00167269	0	0	0	0
WBGene00002178	0.738600746608973	0.74555768620679	0	1.27610052119794
WBGene00200751	0.738600746608973	0.74555768620679	0	2.55220104239589
WBGene00166996	0	0	0	0
WBGene00166278	0	0	0	0
WBGene00167275	0	0	0	0
WBGene00171376	0	0	0	0
WBGene00165084	0	0	0	0
WBGene00166605	0	0	0	0
WBGene00015202	0	0	0	0
WBGene00022725	0	0.74555768620679	4.18259684428406	3.82830156359383
WBGene00166714	0	0	0	0
WBGene00044352	0.738600746608973	2.98223074482716	1.39419894809469	1.27610052119794
WBGene00201726	0	0	0	0
WBGene00219412	0	0	0	0
WBGene00170301	0	0	0	0
WBGene00172490	0	0	0	0
WBGene00173034	0	0	0	0
WBGene00022726	593.835000273615	582.280552927503	496.334825521708	483.642097534021
WBGene00003992	764.451772740287	762.705512989546	688.734280358775	823.084836172674
WBGene00001862	269.589272512275	261.690747858583	253.744208553233	294.779220396725
WBGene00022727	1.47720149321795	3.72778843103395	1.39419894809469	2.55220104239589
WBGene00168294	0	0	0	0
WBGene00195960	0	0	0	0
WBGene00165736	0	0	0	0
WBGene00195905	0	0	1.39419894809469	0
WBGene00199509	0	0	0	0
WBGene00200288	0	1.49111537241358	0	0
WBGene00201535	0	0	0	0
WBGene00202318	0.738600746608973	0.74555768620679	9.7593926366628	0
WBGene00197626	0	0	0	1.27610052119794
WBGene00198412	0	0	0	0
WBGene00196049	0	0	0	0
WBGene00196855	0	1.49111537241358	0	0
WBGene00202254	0	0	0	0
WBGene00047820	0	0	0	0
WBGene00198175	0	0	1.39419894809469	0
WBGene00199539	0	0	0	0
WBGene00200635	0	0	0	0
WBGene00202072	0	0	0	0
WBGene00173788	0	0	0	0
WBGene00170924	0	0	0	0
WBGene00196044	0	0.74555768620679	0	0
WBGene00195515	0	0	0	0
WBGene00046514	0	0	0	0
WBGene00045549	0	0	0	1.27610052119794
WBGene00170947	0	0	0	0
WBGene00166686	0	0	0	0
WBGene00174938	0	0	0	0
WBGene00196419	0	0	1.39419894809469	0
WBGene00046896	0	0	0	0
WBGene00046712	0	0	0	0
WBGene00167436	0	0	0	0
WBGene00173736	0	0	0	0
WBGene00170642	0	0	0	0
WBGene00174544	0	0	0	0
WBGene00198184	0.738600746608973	1.49111537241358	2.78839789618937	1.27610052119794
WBGene00172162	0	0	0	0
WBGene00168233	0	0	0	0
WBGene00199240	0	0	0	0
WBGene00200639	0	0	0	0
WBGene00171315	0	0	0	0
WBGene00200819	0	0	0	0
WBGene00171489	0	0	0	0
WBGene00196733	0	0	1.39419894809469	0
WBGene00195690	0	0	0	0
WBGene00198808	0	0	0	0
WBGene00197818	0	0	0	0
WBGene00167777	0	0	0	0
WBGene00199792	0	0	0	0
WBGene00199272	0	0	0	0
WBGene00168502	0	0	0	0
WBGene00016085	3.69300373304487	3.72778843103395	0	2.55220104239589
WBGene00016084	0.738600746608973	0.74555768620679	1.39419894809469	0
WBGene00170252	0	0	1.39419894809469	1.27610052119794
WBGene00170532	0	0	0	0
WBGene00016083	7.38600746608973	0.74555768620679	1.39419894809469	6.38050260598972
WBGene00016082	0	0	0	0
WBGene00015553	50.9634515160192	59.6446148965432	39.0375705466512	20.4176083391671
WBGene00172417	0	0	0	0
WBGene00015552	33.2370335974038	29.0767497620648	23.7013821176097	26.7981109451568
WBGene00015551	2.21580223982692	2.23667305862037	1.39419894809469	1.27610052119794
WBGene00015550	0	0	0	0
WBGene00015554	8.86320895930768	3.72778843103395	4.18259684428406	7.65660312718767
WBGene00015555	134.425335882833	157.312671789633	68.3157484566396	75.2899307506787
WBGene00015549	0	0	0	0
WBGene00000585	104.881306018474	105.123633755157	83.6519368856812	72.7377297082829
WBGene00002228	2160.40718383125	2045.81029095143	2021.58847473729	2240.83251522359
WBGene00006572	13.2948134389615	20.1300575275833	9.7593926366628	8.93270364838561
WBGene00174884	0	0	0	0
WBGene00003695	0.738600746608973	1.49111537241358	0	1.27610052119794
WBGene00174954	0	0	0	0
WBGene00171571	0	0	0	0
WBGene00167685	0	0	0	0
WBGene00172472	0	0	0	0
WBGene00005941	0.738600746608973	0	0	0
WBGene00005811	0.738600746608973	1.49111537241358	1.39419894809469	1.27610052119794
WBGene00235272	58.3494589821089	76.7924416792994	6.97099474047343	17.8654072967712
WBGene00021542	70.9056716744614	66.3546340724043	5.57679579237874	6.38050260598972
WBGene00167973	0	0	0	0
WBGene00005206	0.738600746608973	0	1.39419894809469	3.82830156359383
WBGene00005205	0	0	0	0
WBGene00005207	0	0	2.78839789618937	1.27610052119794
WBGene00168491	0	0	0	0
WBGene00165642	0	0	0	0
WBGene00169990	0	0	0	0
WBGene00166591	0	0	0	0
WBGene00021543	0.738600746608973	0.74555768620679	1.39419894809469	0
WBGene00021544	27.328227624532	25.3489613310309	40.4317694947459	53.5962218903137
WBGene00004473	157.321959027711	158.05822947584	40.4317694947459	54.8723224115116
WBGene00045086	0	0	0	0
WBGene00000942	3.69300373304487	2.98223074482716	8.36519368856812	6.38050260598972
WBGene00201699	0	0	0	0
WBGene00200651	0	0	0	0
WBGene00197040	0	0	0	1.27610052119794
WBGene00165013	0	0	0	0
WBGene00166911	0	0	0	0
WBGene00201747	0	0	0	0
WBGene00167028	0	0	0	0
WBGene00022619	0	0	1.39419894809469	0
WBGene00196867	0	0	0	0
WBGene00196064	0	0	0	1.27610052119794
WBGene00022620	81.2460821269871	79.7746724241265	46.0085652871246	49.7679203267198
WBGene00022618	124.084925430308	93.1947107758488	98.9881253147227	80.3943328354705
WBGene00022622	0	0	0	1.27610052119794
WBGene00166888	0	0	0	0
WBGene00022617	0.738600746608973	0	1.39419894809469	0
WBGene00022621	2.95440298643589	0.74555768620679	8.36519368856812	1.27610052119794
WBGene00006052	1.47720149321795	0	1.39419894809469	0
WBGene00003527	2.21580223982692	2.23667305862037	2.78839789618937	0
WBGene00016402	71.6442724210704	93.1947107758488	52.9795600275981	51.0440208479178
WBGene00006113	0	0	0	0
WBGene00169303	0	0	0	0
WBGene00006114	0	0.74555768620679	0	1.27610052119794
WBGene00006116	0	0	0	0
WBGene00006115	0	0	0	0
WBGene00016403	0.738600746608973	0.74555768620679	0	1.27610052119794
WBGene00000888	31.7598321041859	29.8223074482716	22.307183169515	25.5220104239589
WBGene00016404	32.4984328507948	32.8045381930988	37.6433715985565	20.4176083391671
WBGene00016405	813.19942201648	819.367897141262	779.357211984929	795.01062470632
WBGene00016400	24.3738246380961	27.5856343896512	16.7303873771362	28.0742114663548
WBGene00000687	0	0	1.39419894809469	0
WBGene00016399	0	0.74555768620679	0	0
WBGene00016398	0.738600746608973	0	0	1.27610052119794
WBGene00016397	0	0.74555768620679	12.5477905328522	7.65660312718767
WBGene00004411	332.370335974038	354.139900948225	294.175978047979	319.025130299486
WBGene00206380	10.3404104525256	19.3844998413765	0	6.38050260598972
WBGene00004822	5.17020522626281	10.4378076068951	8.36519368856812	3.82830156359383
WBGene00006251	0.738600746608973	0	2.78839789618937	2.55220104239589
WBGene00006250	0.738600746608973	0.74555768620679	2.78839789618937	0
WBGene00174812	0	0	0	0
WBGene00006069	0	0.74555768620679	0	0
WBGene00235295	0	0	4.18259684428406	3.82830156359383
WBGene00006109	0	0	0	0
WBGene00016596	0	0	0	0
WBGene00016595	0.738600746608973	0.74555768620679	0	0
WBGene00016597	0	0.74555768620679	1.39419894809469	0
WBGene00006276	0	0	0	0
WBGene00167024	0	0	0	0
WBGene00168507	0	0	0	0
WBGene00016598	0.738600746608973	0	0	1.27610052119794
WBGene00200429	0	0	0	0
WBGene00016594	0	0	0	1.27610052119794
WBGene00020043	0	0.74555768620679	0	0
WBGene00020046	0.738600746608973	0	0	0
WBGene00172184	0	0	0	0
WBGene00006748	0.738600746608973	0	0	0
WBGene00199387	0	0	0	0
WBGene00020042	0.738600746608973	2.98223074482716	4.18259684428406	0
WBGene00006504	38.4072388236666	30.5678651344784	22.307183169515	45.939618763126
WBGene00202250	0	0	0	0
WBGene00165999	0	0	0	0
WBGene00200966	0	0.74555768620679	0	0
WBGene00196583	0	0.74555768620679	0	1.27610052119794
WBGene00195627	0.738600746608973	0	0	0
WBGene00020044	0.738600746608973	0.74555768620679	0	0
WBGene00020045	1.47720149321795	0.74555768620679	4.18259684428406	3.82830156359383
WBGene00020041	0	0	0	0
WBGene00044504	74.5986754075063	92.449153089642	78.0751410933024	62.5289255386993
WBGene00017053	48.7476492761922	41.7512304275802	71.104146352829	57.4245234539075
WBGene00000292	101.926903032038	89.4669223448148	126.872104276616	144.199358895368
WBGene00017052	0	0	0	0
WBGene00198124	0	0	0	0
WBGene00198262	0	0	0	0
WBGene00200282	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00001241	73.8600746608973	65.6090763861975	72.4983453009237	85.4987349202623
WBGene00017054	0.738600746608973	2.23667305862037	1.39419894809469	0
WBGene00169485	0	0	0	0
WBGene00017051	0	0	2.78839789618937	0
WBGene00000688	0.738600746608973	1.49111537241358	1.39419894809469	0
WBGene00199989	0	0	2.78839789618937	0
WBGene00017050	0.738600746608973	1.49111537241358	0	0
WBGene00168093	0	0	0	1.27610052119794
WBGene00167121	0	0	0	0
WBGene00044505	2.95440298643589	3.72778843103395	0	3.82830156359383
WBGene00015534	20.6808209050513	19.3844998413765	80.8635389894918	62.5289255386993
WBGene00167060	0	0	0	0
WBGene00015535	1.47720149321795	0.74555768620679	1.39419894809469	5.10440208479178
WBGene00015533	0	0	0	0
WBGene00015532	0.738600746608973	0	1.39419894809469	1.27610052119794
WBGene00015536	0.738600746608973	0.74555768620679	0	1.27610052119794
WBGene00168019	0	0	0	0
WBGene00165596	0	0	0	0
WBGene00171703	0	0	0	0
WBGene00202314	0	0	0	0
WBGene00201532	31.7598321041859	32.058980506892	89.2287326780599	42.1113171995322
WBGene00022912	0	0	0	0
WBGene00198699	0	0	0	0
WBGene00197939	0	0	0	0
WBGene00199812	0	0	0	0
WBGene00199037	0	0	0	0
WBGene00015531	0	0	1.39419894809469	0
WBGene00201402	0	0	0	0
WBGene00170878	0	0	0	0
WBGene00015530	0	0	0	0
WBGene00171872	0	0	0	0
WBGene00015537	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00018345	0.738600746608973	0.74555768620679	9.7593926366628	8.93270364838561
WBGene00018346	0.738600746608973	1.49111537241358	1.39419894809469	1.27610052119794
WBGene00165306	0	0	0	0
WBGene00018347	5.17020522626281	1.49111537241358	1.39419894809469	2.55220104239589
WBGene00018344	0.738600746608973	0	0	0
WBGene00018348	0	0	1.39419894809469	0
WBGene00001713	3.69300373304487	8.20113454827469	9.7593926366628	3.82830156359383
WBGene00200312	0	0	0	0
WBGene00004477	70.9056716744614	76.7924416792994	89.2287326780599	95.7075390898459
WBGene00018349	8.86320895930768	5.96446148965432	6.97099474047343	11.4849046907815
WBGene00194997	1.47720149321795	2.23667305862037	1.39419894809469	1.27610052119794
WBGene00198341	0	0	0	0
WBGene00198596	0	0.74555768620679	0	0
WBGene00201602	0	0	0	0
WBGene00018350	11.0790111991346	16.4022690965494	29.2781779099884	10.2088041695836
WBGene00200737	0	0.74555768620679	0	0
WBGene00200039	0	0	0	0
WBGene00021495	2.21580223982692	3.72778843103395	2.78839789618937	6.38050260598972
WBGene00172212	0	0	0	0
WBGene00172818	0	0	0	0
WBGene00169032	0	0	0	0
WBGene00003841	1.47720149321795	0.74555768620679	8.36519368856812	1.27610052119794
WBGene00165059	0	0	0	0
WBGene00021496	31.7598321041859	96.9224992068827	32.0665758061778	11.4849046907815
WBGene00166413	0	0	0	0
WBGene00199298	0	0	0	0
WBGene00198611	0	0	0	0
WBGene00197584	0	0	0	0
WBGene00197012	0.738600746608973	0	0	0
WBGene00004717	0.738600746608973	0	0	3.82830156359383
WBGene00196774	0	0	1.39419894809469	0
WBGene00201091	0	0	0	0
WBGene00201842	0	0	0	0
WBGene00165650	0	0	0	0
WBGene00021497	15.5106156787884	12.6744806655154	4.18259684428406	5.10440208479178
WBGene00173534	0	0	0	0
WBGene00173345	0	0	0	0
WBGene00166567	0	0.74555768620679	0	0
WBGene00020446	0	0.74555768620679	2.78839789618937	1.27610052119794
WBGene00020445	0	0	0	0
WBGene00020444	0.738600746608973	0	1.39419894809469	0
WBGene00174160	0	0	0	0
WBGene00020447	185.388787398852	149.111537241358	241.196418020381	223.31759120964
WBGene00220067	0	0	0	0
WBGene00198929	0	0	0	0
WBGene00200456	0	0.74555768620679	0	0
WBGene00016739	144.02714558875	151.348210299978	164.515475875173	159.512565149743
WBGene00196629	0.738600746608973	4.47334611724074	2.78839789618937	2.55220104239589
WBGene00197672	0	0.74555768620679	4.18259684428406	1.27610052119794
WBGene00173724	0	0	0	0
WBGene00200934	0	0	0	0
WBGene00202016	0	0	0	0
WBGene00200187	0	0	1.39419894809469	0
WBGene00195565	0.738600746608973	0	0	0
WBGene00001187	2.95440298643589	4.47334611724074	5.57679579237874	3.82830156359383
WBGene00198152	0	0	1.39419894809469	1.27610052119794
WBGene00165618	0	0	0	0
WBGene00197148	0	0	0	0
WBGene00195665	0	0	0	1.27610052119794
WBGene00198196	0	0	0	0
WBGene00197175	0	0	0	0
WBGene00199785	0	0	0	0
WBGene00166428	0	0	0	0
WBGene00174454	0	0	0	0
WBGene00015215	0	0.74555768620679	0	0
WBGene00015214	0.738600746608973	0	0	0
WBGene00199787	0	0	0	0
WBGene00198986	0	0	0	0
WBGene00006814	1.47720149321795	0.74555768620679	0	0
WBGene00201851	0	0	0	0
WBGene00195793	0	0	0	0
WBGene00167671	0	0	0	0
WBGene00194883	0	0.74555768620679	0	0
WBGene00015216	2.95440298643589	1.49111537241358	1.39419894809469	0
WBGene00195826	0	0	0	0
WBGene00015210	2.21580223982692	2.23667305862037	2.78839789618937	0
WBGene00015211	0.738600746608973	0	0	0
WBGene00015217	6.64740671948076	7.4555768620679	13.9419894809469	7.65660312718767
WBGene00198668	0	0	0	0
WBGene00199849	0.738600746608973	0	0	0
WBGene00199083	0	0	0	0
WBGene00017416	0.738600746608973	0.74555768620679	0	1.27610052119794
WBGene00017417	0.738600746608973	0	0	0
WBGene00017418	0.738600746608973	0.74555768620679	8.36519368856812	1.27610052119794
WBGene00018903	2.21580223982692	0.74555768620679	5.57679579237874	6.38050260598972
WBGene00198357	0	0	0	0
WBGene00004044	498.555503961057	491.322515210275	8584.08292341898	8492.44896857232
WBGene00018902	197.206399344596	177.442729317216	69.7099474047343	72.7377297082829
WBGene00018901	48.7476492761922	46.9701342310278	1.39419894809469	6.38050260598972
WBGene00018904	20.6808209050513	22.3667305862037	36.2491726504618	31.9025130299486
WBGene00018900	918.080728034954	859.628012196429	814.212185687297	858.815650766217
WBGene00001935	122.60772393709	111.088095244812	52.9795600275981	38.2830156359383
WBGene00001936	15.5106156787884	23.8578459586173	39.0375705466512	30.6264125087507
WBGene00001934	115.221716471	114.815883675846	86.4403347818705	76.5660312718767
WBGene00001933	8.12460821269871	12.6744806655154	27.8839789618937	19.1415078179692
WBGene00197308	0.738600746608973	0.74555768620679	0	0
WBGene00018899	0	0	0	0
WBGene00018906	0.738600746608973	1.49111537241358	2.78839789618937	0
WBGene00018907	0.738600746608973	0	1.39419894809469	2.55220104239589
WBGene00201427	5.90880597287179	17.893384468963	12.5477905328522	6.38050260598972
WBGene00006967	74.5986754075063	92.449153089642	104.564921107101	100.811941174638
WBGene00001624	5.17020522626281	2.23667305862037	5.57679579237874	5.10440208479178
WBGene00019900	144.02714558875	134.945941203429	136.631496913279	154.408163064951
WBGene00019899	70.9056716744614	65.6090763861975	2.78839789618937	5.10440208479178
WBGene00004039	143.288544842141	155.821556417219	93.411329522344	130.16225316219
WBGene00200388	0	0	0	0
WBGene00019898	103.404104525256	95.4313838344691	97.593926366628	89.3270364838561
WBGene00019901	3.69300373304487	1.49111537241358	1.39419894809469	1.27610052119794
WBGene00165288	0	0	0	0
WBGene00019902	9.60180970591665	9.69224992068827	6.97099474047343	6.38050260598972
WBGene00044506	0	0	0	0
WBGene00168401	0	0	0	0
WBGene00167331	0	0	0	0
WBGene00044507	0	0	0	0
WBGene00174221	0	0	0	0
WBGene00019896	0	0	1.39419894809469	0
WBGene00202442	0	0	0	0
WBGene00202375	0	0	0	0
WBGene00165509	0	0	0	0
WBGene00003914	931.375541473915	888.704761958494	743.108039334468	872.852756499394
WBGene00000392	96.7566978057755	73.8102109344722	92.0171305742493	105.916343259429
WBGene00018636	125.562126923525	111.833652931019	105.959120055196	95.7075390898459
WBGene00000996	34.7142350906217	20.8756152137901	46.0085652871246	34.4547140723445
WBGene00018637	15.5106156787884	17.893384468963	8.36519368856812	5.10440208479178
WBGene00018638	67.2126679414166	62.6268456413704	98.9881253147227	76.5660312718767
WBGene00018635	108.574309751519	102.14140301033	86.4403347818705	111.020745344221
WBGene00002074	507.418712920365	547.984899361991	722.195055113047	800.115026791111
WBGene00043068	39.1458395702756	28.331192075858	30.6723768580831	34.4547140723445
WBGene00017995	0	0	0	0
WBGene00017991	1.47720149321795	0.74555768620679	0	2.55220104239589
WBGene00044947	6.64740671948076	2.23667305862037	5.57679579237874	6.38050260598972
WBGene00017992	63.5196642083717	69.3368648172315	86.4403347818705	104.640242738231
WBGene00017990	96.7566978057755	91.7035954034352	62.7389526642609	71.4616291870849
WBGene00017993	132.209533643006	147.620421868944	117.112711639954	128.886152640992
WBGene00017989	242.261044887743	246.034036448241	232.831224331813	275.637712578756
WBGene00017994	0	0	0	0
WBGene00006453	180.957182919198	173.714940886182	331.819349646535	261.600606845579
WBGene00170836	0	0	0	0
WBGene00007061	0.738600746608973	0	1.39419894809469	0
WBGene00199540	0	0	0	0
WBGene00195365	0	0	0	0
WBGene00018468	0.738600746608973	2.98223074482716	1.39419894809469	0
WBGene00018470	0	1.49111537241358	0	0
WBGene00018471	10.3404104525256	6.71001917586111	5.57679579237874	1.27610052119794
WBGene00173508	0	0	0	0
WBGene00004046	22.8966231448782	29.8223074482716	20.9129842214203	25.5220104239589
WBGene00000190	0.738600746608973	0	0	1.27610052119794
WBGene00018472	1.47720149321795	1.49111537241358	1.39419894809469	5.10440208479178
WBGene00167694	0	0	0	0
WBGene00196166	0	0	0	0
WBGene00173591	0	0	0	0
WBGene00197987	0	0	0	0
WBGene00003758	0.738600746608973	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00001975	15.5106156787884	19.3844998413765	20.9129842214203	17.8654072967712
WBGene00001584	138.118339615878	160.29490253446	143.602491653753	196.519480264483
WBGene00018473	2.95440298643589	2.98223074482716	4.18259684428406	5.10440208479178
WBGene00195661	0	0	0	0
WBGene00200031	0	0	0	1.27610052119794
WBGene00015619	0	0.74555768620679	0	0
WBGene00197690	0	0	0	0
WBGene00199437	0	0	0	0
WBGene00015620	13.2948134389615	14.165596037929	16.7303873771362	12.7610052119794
WBGene00170640	0	0	0	0
WBGene00200235	0	0	0	0
WBGene00002173	11.0790111991346	5.96446148965432	16.7303873771362	11.4849046907815
WBGene00200730	0	0	0	0
WBGene00200600	0	0	0	0
WBGene00197002	0	0	0	0
WBGene00171393	0	0	0	0
WBGene00001456	1.47720149321795	0.74555768620679	0	1.27610052119794
WBGene00195932	0	0	0	0
WBGene00017996	36.9300373304487	34.2956535655123	18.1245863252309	20.4176083391671
WBGene00017997	121.869123190481	136.437056575843	104.564921107101	126.333951598597
WBGene00017999	27.328227624532	30.5678651344784	39.0375705466512	39.5591161571363
WBGene00023487	14.7720149321795	13.4200383517222	13.9419894809469	17.8654072967712
WBGene00003607	30.2826306109679	38.0234419965463	48.796963183314	44.6635182419281
WBGene00171604	0	0	0	0
WBGene00017998	5.17020522626281	2.98223074482716	4.18259684428406	2.55220104239589
WBGene00198504	0	0	0	0
WBGene00165067	0	0	0	0
WBGene00016846	48.7476492761922	46.224576544821	40.4317694947459	30.6264125087507
WBGene00016845	0	0	0	0
WBGene00016844	76.0758769007243	82.0113454827469	72.4983453009237	94.4314385686479
WBGene00016847	2.21580223982692	0	2.78839789618937	2.55220104239589
WBGene00016843	1.47720149321795	2.23667305862037	4.18259684428406	2.55220104239589
WBGene00173628	0	0	0	0
WBGene00170141	0	0	0	0
WBGene00000551	0	0.74555768620679	0	0
WBGene00016842	8.12460821269871	10.4378076068951	1.39419894809469	1.27610052119794
WBGene00016848	2.21580223982692	2.23667305862037	2.78839789618937	3.82830156359383
WBGene00016700	21.4194216516602	21.6211728999969	6.97099474047343	6.38050260598972
WBGene00196576	0	0	0	0
WBGene00000603	0.738600746608973	0	0	0
WBGene00170454	0	0	0	0
WBGene00173810	0	0	0	0
WBGene00219858	0	0	0	0
WBGene00198161	0	0	0	0
WBGene00016701	152.151753801449	128.981479713775	151.967685342321	178.654072967712
WBGene00016702	110.051511244737	111.833652931019	129.660502172806	165.893067755733
WBGene00016699	0	0	0	0
WBGene00016698	0	0.74555768620679	0	2.55220104239589
WBGene00077726	0	0	0	0
WBGene00016703	80.5074813803781	34.2956535655123	30.6723768580831	42.1113171995322
WBGene00001827	169.878171720064	169.987152455148	188.216857992783	148.027660458962
WBGene00016374	115.221716471	117.798114420673	90.6229316261546	98.2597401322417
WBGene00016373	14.0334141855705	17.1478267827562	5.57679579237874	10.2088041695836
WBGene00016375	53.1792537558461	51.4434803482685	52.9795600275981	39.5591161571363
WBGene00016376	197.945000091205	169.241594768941	170.092271667552	155.684263586149
WBGene00044325	38.4072388236666	38.0234419965463	37.6433715985565	25.5220104239589
WBGene00170871	0	0	0	0
WBGene00044326	64.9968657015897	68.5913071310247	69.7099474047343	85.4987349202623
WBGene00016378	111.528712737955	120.7803451655	51.5853610795034	35.7308145935425
WBGene00004703	254.078656833487	265.418536289617	271.868794878464	276.913813099954
WBGene00016379	0.738600746608973	0.74555768620679	1.39419894809469	0
WBGene00016380	11.0790111991346	11.1833652931019	9.7593926366628	6.38050260598972
WBGene00016381	113.744514977782	118.54367210688	119.901109536143	139.094956810576
WBGene00002221	1519.30173577466	1344.98606591705	1398.38154493897	1744.42941247759
WBGene00016382	0.738600746608973	1.49111537241358	2.78839789618937	2.55220104239589
WBGene00016371	0	0	0	0
WBGene00174650	0	0	0	0
WBGene00016370	0	0	0	0
WBGene00016383	44.3160447965384	46.9701342310278	41.8259684428406	39.5591161571363
WBGene00016384	109.312910498128	109.596979872398	90.6229316261546	100.811941174638
WBGene00004363	0	0.74555768620679	1.39419894809469	0
WBGene00174023	0	0	0	0
WBGene00020497	2.21580223982692	1.49111537241358	0	1.27610052119794
WBGene00165519	0	0	0	0
WBGene00015509	71.6442724210704	71.5735378758519	83.6519368856812	93.15533804745
WBGene00015508	105.619906765083	99.9047299517099	94.8055284704386	112.296845865419
WBGene00015510	11.8176119457436	7.4555768620679	6.97099474047343	5.10440208479178
WBGene00015511	0.738600746608973	0	0	0
WBGene00173053	0	0	0	0
WBGene00197057	0	0	0	0
WBGene00003311	0	0	0	0
WBGene00200630	0	0	0	0
WBGene00015507	32.4984328507948	28.331192075858	54.3737589756928	76.5660312718767
WBGene00199573	0	0	0	0
WBGene00200283	0.738600746608973	0.74555768620679	5.57679579237874	1.27610052119794
WBGene00198222	0	0	0	0
WBGene00199496	0	0	0	0
WBGene00174763	0	0	0	0
WBGene00001453	2.95440298643589	2.23667305862037	2.78839789618937	3.82830156359383
WBGene00020289	0	1.49111537241358	1.39419894809469	2.55220104239589
WBGene00002208	2.21580223982692	2.23667305862037	4.18259684428406	1.27610052119794
WBGene00170704	0	0	0	0
WBGene00020288	0	0	0	0
WBGene00016957	1.47720149321795	1.49111537241358	0	6.38050260598972
WBGene00022968	0.738600746608973	0	0	0
WBGene00169829	0	0	0	0
WBGene00016958	0	0	0	0
WBGene00166151	0	0	0	1.27610052119794
WBGene00016793	65.7354664481986	58.1534995241296	79.4693400413971	89.3270364838561
WBGene00016792	67.9512686880256	76.0468839930926	61.3447537161662	65.0811265810952
WBGene00016794	126.300727670134	154.330441044806	175.66906745993	193.967279222088
WBGene00003827	221.580223982692	234.105113468932	232.831224331813	260.324506324381
WBGene00016791	33.2370335974038	30.5678651344784	22.307183169515	20.4176083391671
WBGene00002080	299.133302376634	301.205305227543	217.495035902771	250.115702154797
WBGene00219436	0	0	0	2.55220104239589
WBGene00197399	0	0	0	1.27610052119794
WBGene00016790	53.1792537558461	57.4079418379228	48.796963183314	59.9767244963034
WBGene00004471	195.729197851378	180.424960062043	167.303873771362	167.169168276931
WBGene00201576	0	0	0	0
WBGene00016795	0	0.74555768620679	0	0
WBGene00001535	11.0790111991346	16.4022690965494	9.7593926366628	14.0371057331774
WBGene00000242	0	0.74555768620679	0	0
WBGene00167282	0	0	0	0
WBGene00017645	0	0	1.39419894809469	0
WBGene00017644	64.9968657015897	76.0468839930926	8.36519368856812	10.2088041695836
WBGene00166966	0	0	0	0
WBGene00017643	301.349104616461	292.258612993062	296.964375944168	269.257209972766
WBGene00219909	0	0	0	0
WBGene00017642	346.403750159608	375.761073848222	369.462721245092	390.486759486571
WBGene00000442	1.47720149321795	0	2.78839789618937	1.27610052119794
